id,amount,sku_external_id,supplier_article,warehouse_name,quantityFull,in_way_to_client,in_way_from_client,techSize,price,discount,warehouse_id,product_id,created_at,updated_at
1756,0,OZN1051042576,AF00273INT,Тула,2,2,0,0,1335.00,73,1,74,2024-07-28T13:00:39.000000Z,2024-07-28T20:01:05.000000Z
1742,0,OZN1075931407,AF00307INT,Минск,0,0,0,0,1335.00,73,24,70,2024-07-28T13:00:39.000000Z,2024-07-28T20:01:06.000000Z
1727,0,OZN1411168776,AF00421INT,Радумля 1,0,0,0,0,1600.00,80,23,90,2024-07-28T13:00:39.000000Z,2024-07-28T20:01:06.000000Z
800,0,OZN1411060511,AF00419INT,Казань,0,0,0,0,1360.00,75,4,194,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:06.000000Z
1750,0,OZN818613919,AF0097INT,Рязань (Тюшевское),0,0,0,0,1390.00,73,19,36,2024-07-28T13:00:39.000000Z,2024-07-28T20:01:04.000000Z
1748,0,OZN1034238708,AF00267INT,Тула,0,0,0,0,1600.00,80,1,25,2024-07-28T13:00:39.000000Z,2024-07-28T20:01:06.000000Z
1753,0,OZN1402019503,AF00414INT,СЦ Кузнецк,0,0,0,0,1295.00,76,22,4,2024-07-28T13:00:39.000000Z,2024-07-28T20:01:05.000000Z
589,0,OZN1017642528,TRANAF00240NT,Пушкино,1,1,0,0,1347.00,74,27,162,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:05.000000Z
1752,0,OZN1124874379,AF00332INT,Минск,1,1,0,0,1600.00,80,24,61,2024-07-28T13:00:39.000000Z,2024-07-28T20:01:05.000000Z
1754,0,OZN1418980395,AF00440INT,СЦ Хабаровск,0,0,0,0,1360.00,75,25,69,2024-07-28T13:00:39.000000Z,2024-07-28T20:01:05.000000Z
1726,0,OZN1411168776,AF00421INT,Котовск,0,0,0,0,1600.00,80,29,90,2024-07-28T13:00:39.000000Z,2024-07-28T20:01:06.000000Z
535,0,OZN818613919,AF0097INT,Электросталь,4,4,0,0,1390.00,73,3,36,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:05.000000Z
1758,0,OZN1411107185,AF00418INT,Рязань (Тюшевское),0,0,0,0,1320.00,75,19,282,2024-07-28T13:00:39.000000Z,2024-07-28T20:01:05.000000Z
1755,0,OZN823241060,AF00106INT,Котовск,1,0,1,0,1335.00,73,29,103,2024-07-28T13:00:39.000000Z,2024-07-28T20:01:05.000000Z
1690,0,OZN1551006845,AF00485INT,Тула,0,0,0,0,1320.00,75,1,63,2024-07-27T18:47:33.000000Z,2024-07-28T20:01:04.000000Z
1456,8,OZN1052494531,TRANAF00269INT,Коледино,17,9,0,0,1335.00,73,5,58,2024-07-27T18:47:32.000000Z,2024-07-28T20:01:05.000000Z
1759,1,OZN985970071,AF00203INT,Екатеринбург - Испытателей 14г,1,0,0,0,1600.00,80,11,57,2024-07-28T13:00:39.000000Z,2024-07-28T20:01:05.000000Z
1761,1,OZN1052505336,TRANAF00281INT,Тула,1,0,0,0,1600.00,80,1,166,2024-07-28T13:00:39.000000Z,2024-07-28T20:01:05.000000Z
1721,0,OZN780122746,TRANAAF0023INT,СЦ Хабаровск,0,0,0,0,1335.00,73,25,2,2024-07-28T13:00:38.000000Z,2024-07-28T20:01:04.000000Z
1763,0,OZN1422979148,AF00453INT,Обухово,1,1,0,0,1600.00,80,18,152,2024-07-28T13:00:39.000000Z,2024-07-28T20:01:05.000000Z
1764,0,OZN1552373979,AF00463INT,Атакент,0,0,0,0,1600.00,80,14,13,2024-07-28T13:00:39.000000Z,2024-07-28T20:01:05.000000Z
1765,0,OZN1600303366,AF00515INT,Астана Карагандинское шоссе,0,0,0,0,1335.00,73,31,107,2024-07-28T13:00:39.000000Z,2024-07-28T20:01:05.000000Z
1766,0,OZN886088226,AF00173INT,Крыловская,1,1,0,0,1600.00,80,21,283,2024-07-28T13:00:39.000000Z,2024-07-28T20:01:05.000000Z
1728,0,OZN1554656360,AF00461INT,СЦ Барнаул,1,1,0,0,1390.00,73,26,108,2024-07-28T13:00:39.000000Z,2024-07-28T20:01:05.000000Z
1717,0,OZN780141756,TRANAF0031INT,Крыловская,0,0,0,0,1600.00,80,21,64,2024-07-28T13:00:38.000000Z,2024-07-28T20:01:05.000000Z
1715,0,OZN1015820219,AF00233INT,Атакент,0,0,0,0,1600.00,80,14,59,2024-07-28T13:00:38.000000Z,2024-07-28T20:01:05.000000Z
1714,0,OZN727952375,AF004INT,Коледино,1,1,0,0,1295.00,76,5,131,2024-07-28T13:00:38.000000Z,2024-07-28T20:01:05.000000Z
1723,0,OZN847434205,TRANAF00139INT,Крыловская,0,0,0,0,1600.00,80,21,45,2024-07-28T13:00:39.000000Z,2024-07-28T20:01:05.000000Z
1366,0,OZN998924494,TRANAF00199INT,Коледино,13,12,1,0,1300.00,93,5,210,2024-07-27T18:47:32.000000Z,2024-07-28T20:01:05.000000Z
1724,0,OZN1017198987,TRANAF00235INT,СЦ Хабаровск,0,0,0,0,1600.00,80,25,275,2024-07-28T13:00:39.000000Z,2024-07-28T20:01:04.000000Z
1361,68,OZN1075931407,AF00307INT,Краснодар,70,2,0,0,1335.00,73,2,70,2024-07-27T18:47:32.000000Z,2024-07-28T20:01:05.000000Z
1719,0,OZN862471405,AF00162INT,СЦ Хабаровск,0,0,0,0,1320.00,75,25,5,2024-07-28T13:00:38.000000Z,2024-07-28T20:01:04.000000Z
1736,0,OZN1096767671,TRANAF00324INT,Радумля 1,0,0,0,0,1390.00,73,23,250,2024-07-28T13:00:39.000000Z,2024-07-28T20:01:05.000000Z
1740,0,OZN1411168776,AF00421INT,Белая дача,0,0,0,0,1600.00,80,6,90,2024-07-28T13:00:39.000000Z,2024-07-28T20:01:05.000000Z
756,0,OZN885692012,TRANAF00169INT,Электросталь,0,0,0,0,1347.00,74,3,197,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:05.000000Z
1806,0,OZN1624253646,UVTRANAF00527INT,Электросталь,1,1,0,0,1390.00,73,3,87,2024-07-28T14:00:27.000000Z,2024-07-28T20:01:06.000000Z
1696,1,OZN1554656360,AF00461INT,Коледино,241,220,20,0,1390.00,73,5,108,2024-07-27T18:47:33.000000Z,2024-07-28T20:01:06.000000Z
1776,1,OZN1025256234,AF00253INT,Казань,1,0,0,0,1600.00,80,4,233,2024-07-28T13:00:40.000000Z,2024-07-28T20:01:05.000000Z
1779,0,OZN1415870296,AF00433INT,Минск,1,0,1,0,1335.00,73,24,18,2024-07-28T13:00:40.000000Z,2024-07-28T20:01:05.000000Z
1778,0,OZN1208972214,AF00370INT,Пушкино,1,1,0,0,1600.00,80,27,31,2024-07-28T13:00:40.000000Z,2024-07-28T20:01:05.000000Z
1516,24,OZN1422379804,AF00450INT,Коледино,43,19,0,0,1600.00,80,5,15,2024-07-27T18:47:32.000000Z,2024-07-28T20:01:06.000000Z
910,0,OZN1591185169,UVTRANAF00508INT,Новосибирск,1,1,0,0,1320.00,75,10,12,2024-07-27T18:47:30.000000Z,2024-07-28T20:01:05.000000Z
1781,0,OZN1560268196,AF00464INT,Минск,1,1,0,0,1347.00,74,24,130,2024-07-28T13:00:40.000000Z,2024-07-28T20:01:05.000000Z
1783,0,OZN1062792625,TRANAF00295INT,Радумля 1,0,0,0,0,1320.00,75,23,243,2024-07-28T13:00:40.000000Z,2024-07-28T20:01:05.000000Z
1784,0,OZN1415870296,AF00433INT,Пушкино,0,0,0,0,1335.00,73,27,18,2024-07-28T13:00:40.000000Z,2024-07-28T20:01:05.000000Z
1785,0,OZN1402037780,AF00415INT,Иваново,0,0,0,0,1360.00,75,28,156,2024-07-28T13:00:40.000000Z,2024-07-28T20:01:05.000000Z
996,0,OZN1561027526,AF00476INT,Краснодар,0,0,0,0,1360.00,75,2,116,2024-07-27T18:47:30.000000Z,2024-07-28T20:01:05.000000Z
1786,0,OZN1600287277,AF00503INT,Электросталь,1,0,1,0,1347.00,74,3,104,2024-07-28T13:00:40.000000Z,2024-07-28T20:01:05.000000Z
1595,0,OZN1420884610,AF00443INT,Коледино,85,77,8,0,1600.00,80,5,89,2024-07-27T18:47:33.000000Z,2024-07-28T20:01:06.000000Z
1788,0,OZN1560045260,AF00506INT,Крыловская,1,1,0,0,1360.00,75,21,72,2024-07-28T13:00:40.000000Z,2024-07-28T20:01:05.000000Z
1791,0,OZN1031685505,AF00209INT,СЦ Кузнецк,0,0,0,0,1320.00,64,22,73,2024-07-28T13:00:40.000000Z,2024-07-28T20:01:05.000000Z
1792,0,OZN1034797079,TRANAF00268INT,Пушкино,1,1,0,0,1347.00,74,27,281,2024-07-28T13:00:40.000000Z,2024-07-28T20:01:05.000000Z
1794,0,OZN1063014542,TRANAF00299INT,Крыловская,0,0,0,0,1347.00,74,21,34,2024-07-28T13:00:40.000000Z,2024-07-28T20:01:05.000000Z
1789,0,OZN1074828871,AF00305INT,Белая дача,0,0,0,0,1600.00,80,6,1,2024-07-28T13:00:40.000000Z,2024-07-28T20:01:05.000000Z
1767,0,OZN1051035188,AF00272INT,СЦ Кузнецк,0,0,0,0,1320.00,75,22,76,2024-07-28T13:00:39.000000Z,2024-07-28T20:01:05.000000Z
1634,0,OZN1015810471,AF00232INT,Электросталь,21,19,2,0,1600.00,80,3,17,2024-07-27T18:47:33.000000Z,2024-07-28T20:01:06.000000Z
1081,0,OZN1101550985,TRANAF00327INT,Казань,1,1,0,0,1320.00,75,4,184,2024-07-27T18:47:31.000000Z,2024-07-28T20:01:05.000000Z
1793,0,OZN1077595197,AF00306INT,Вёшки,0,0,0,0,1320.00,75,20,230,2024-07-28T13:00:40.000000Z,2024-07-28T20:01:05.000000Z
1790,0,OZN1017312211,TRANAF00237INT,Иваново,1,1,0,0,1320.00,75,28,6,2024-07-28T13:00:40.000000Z,2024-07-28T20:01:05.000000Z
1797,0,OZN1413336721,AF00430INT,Рязань (Тюшевское),0,0,0,0,1600.00,80,19,204,2024-07-28T13:00:40.000000Z,2024-07-28T20:01:05.000000Z
1800,0,OZN818613919,AF0097INT,Санкт-Петербург Уткина Заводь,1,1,0,0,1390.00,73,9,36,2024-07-28T13:00:40.000000Z,2024-07-28T20:01:05.000000Z
1801,0,OZN1017642528,TRANAF00240NT,Радумля 1,1,1,0,0,1347.00,74,23,162,2024-07-28T13:00:40.000000Z,2024-07-28T20:01:05.000000Z
1799,0,OZN1564117180,TRANAF00504INT,Электросталь,1,1,0,0,1320.00,75,3,75,2024-07-28T13:00:40.000000Z,2024-07-28T20:01:05.000000Z
1796,0,OZN1127052040,AF00333INT,СЦ Хабаровск,0,0,0,0,1600.00,80,25,172,2024-07-28T13:00:40.000000Z,2024-07-28T20:01:05.000000Z
1548,8,OZN1032397645,AF00254INT,Коледино,48,38,2,0,1600.00,80,5,29,2024-07-27T18:47:33.000000Z,2024-07-28T20:01:06.000000Z
1802,0,OZN1075953582,AF00311INT,Радумля 1,2,2,0,0,1600.00,80,23,284,2024-07-28T13:00:40.000000Z,2024-07-28T20:01:05.000000Z
1760,0,OZN1189826384,AF00342INT,Екатеринбург - Испытателей 14г,1,1,0,0,1600.00,80,11,82,2024-07-28T13:00:39.000000Z,2024-07-28T20:01:05.000000Z
1804,0,OZN1554698534,AF00470INT,Радумля 1,1,1,0,0,1295.00,76,23,149,2024-07-28T14:00:26.000000Z,2024-07-28T20:01:05.000000Z
1433,0,OZN1557425715,AF00487INT,Краснодар,6,5,1,0,1360.00,75,2,136,2024-07-27T18:47:32.000000Z,2024-07-28T20:01:05.000000Z
1614,7,OZN1208972214,AF00370INT,Электросталь,16,8,1,0,1600.00,80,3,31,2024-07-27T18:47:33.000000Z,2024-07-28T20:01:05.000000Z
1807,0,OZN1554698534,AF00470INT,Минск,1,1,0,0,1295.00,76,24,149,2024-07-28T14:00:27.000000Z,2024-07-28T20:01:05.000000Z
1640,0,OZN1015820219,AF00233INT,Коледино,18,16,2,0,1600.00,80,5,59,2024-07-27T18:47:33.000000Z,2024-07-28T20:01:05.000000Z
1286,35,OZN1062487585,TRANAF00291INT,Коледино,60,21,4,0,1347.00,74,5,249,2024-07-27T18:47:32.000000Z,2024-07-28T20:01:06.000000Z
1775,0,OZN1564128409,AF00507INT,Пушкино,0,0,0,0,1295.00,76,27,78,2024-07-28T13:00:39.000000Z,2024-07-28T20:01:06.000000Z
1782,0,OZN937329281,TRANAF00189INT,Тула,1,1,0,0,1320.00,75,1,67,2024-07-28T13:00:40.000000Z,2024-07-28T20:01:05.000000Z
1236,0,OZN1015810471,AF00232INT,СЦ Кузнецк,1,1,0,0,1600.00,80,22,17,2024-07-27T18:47:31.000000Z,2024-07-28T20:01:04.000000Z
1798,0,OZN1420900751,AF00445INT,Радумля 1,1,1,0,0,1320.00,75,23,171,2024-07-28T13:00:40.000000Z,2024-07-28T20:01:06.000000Z
1135,85,OZN1411168776,AF00421INT,Краснодар,88,3,0,0,1600.00,80,2,90,2024-07-27T18:47:31.000000Z,2024-07-28T20:01:05.000000Z
1769,0,OZN1234815612,AF00389INT,Крыловская,1,1,0,0,1335.00,73,21,47,2024-07-28T13:00:39.000000Z,2024-07-28T20:01:05.000000Z
1787,0,OZN1015810471,AF00232INT,СЦ Хабаровск,1,1,0,0,1600.00,80,25,17,2024-07-28T13:00:40.000000Z,2024-07-28T20:01:05.000000Z
1771,0,OZN1552132991,TRANAF00460INT,Вёшки,0,0,0,0,1600.00,80,20,62,2024-07-28T13:00:39.000000Z,2024-07-28T20:01:05.000000Z
1773,0,OZN1422399658,AF00444INT,Иваново,0,0,0,0,1360.00,75,28,147,2024-07-28T13:00:39.000000Z,2024-07-28T20:01:06.000000Z
1409,52,OZN1560268196,AF00464INT,Коледино,73,19,2,0,1347.00,74,5,130,2024-07-27T18:47:32.000000Z,2024-07-28T20:01:06.000000Z
1768,0,OZN1074732645,TRANAF00300INT,Крыловская,1,1,0,0,1347.00,74,21,150,2024-07-28T13:00:39.000000Z,2024-07-28T20:01:05.000000Z
1772,0,OZN1063222552,AF00289INT,СЦ Барнаул,1,1,0,0,1347.00,74,26,101,2024-07-28T13:00:39.000000Z,2024-07-28T20:01:05.000000Z
1774,0,OZN1005488234,AF00210INT,Казань,1,1,0,0,1600.00,80,4,79,2024-07-28T13:00:39.000000Z,2024-07-28T20:01:05.000000Z
20,7,OZN886031760,AF00176INT,Краснодар,7,0,0,0,1305.00,77,2,221,2024-07-27T18:47:26.000000Z,2024-07-28T20:01:02.000000Z
27,1,OZN838427122,AF00121INT,Краснодар,1,0,0,0,1667.00,82,2,133,2024-07-27T18:47:26.000000Z,2024-07-28T20:01:02.000000Z
35,47,OZN1017650121,TRANAF00241INT,Краснодар,47,0,0,0,1365.00,65,2,165,2024-07-27T18:47:26.000000Z,2024-07-28T20:01:02.000000Z
44,14,OZN1074773039,TRANAF00302INT,Краснодар,14,0,0,0,1155.00,74,2,224,2024-07-27T18:47:26.000000Z,2024-07-28T20:01:02.000000Z
46,9,OZN1032249844,AF00260INT,Санкт-Петербург Уткина Заводь,9,0,0,0,1365.00,78,9,212,2024-07-27T18:47:26.000000Z,2024-07-28T20:01:02.000000Z
53,33,OZN855801621,AF00151INT,Краснодар,33,0,0,0,1667.00,82,2,256,2024-07-27T18:47:26.000000Z,2024-07-28T20:01:02.000000Z
62,1,OZN1017650121,TRANAF00241INT,Невинномысск,1,0,0,0,1365.00,78,12,165,2024-07-27T18:47:26.000000Z,2024-07-28T20:01:02.000000Z
70,33,OZN1025256234,AF00253INT,Краснодар,33,0,0,0,1305.00,77,2,233,2024-07-27T18:47:26.000000Z,2024-07-28T20:01:02.000000Z
76,12,OZN1074773039,TRANAF00302INT,Электросталь,12,0,0,0,1155.00,74,3,224,2024-07-27T18:47:27.000000Z,2024-07-28T20:01:02.000000Z
83,7,OZN1030516129,TRANAF00258INT,Краснодар,7,0,0,0,1365.00,78,2,205,2024-07-27T18:47:27.000000Z,2024-07-28T20:01:02.000000Z
91,56,OZN1085769417,AF00318INT,Казань,56,0,0,0,1667.00,82,4,237,2024-07-27T18:47:27.000000Z,2024-07-28T20:01:02.000000Z
98,0,OZN827002586,AF00114INT,Тула,1,1,0,0,1365.00,78,1,186,2024-07-27T18:47:27.000000Z,2024-07-28T20:01:02.000000Z
117,0,OZN1083530132,AF00317INT,СЦ Хабаровск,1,0,1,0,1580.00,81,25,229,2024-07-27T18:47:27.000000Z,2024-07-28T20:01:02.000000Z
193,3,OZN756676696,AF0012INT,Коледино,3,0,0,0,1113.00,73,5,213,2024-07-27T18:47:27.000000Z,2024-07-28T20:01:02.000000Z
227,53,OZN1108964387,AF00328INT,Краснодар,53,0,0,0,1365.00,80,2,253,2024-07-27T18:47:27.000000Z,2024-07-28T20:01:03.000000Z
257,76,OZN1015812749,AF00234INT,Электросталь,76,0,0,0,1251.00,76,3,138,2024-07-27T18:47:27.000000Z,2024-07-28T20:01:03.000000Z
292,0,OZN1017650121,TRANAF00241INT,Тула,0,0,0,0,1550.00,78,1,165,2024-07-27T18:47:27.000000Z,2024-07-28T20:01:03.000000Z
296,0,OZN1096722919,TRANAF00322INT,Белая дача,0,0,0,0,1295.00,76,6,176,2024-07-27T18:47:27.000000Z,2024-07-28T20:01:03.000000Z
309,0,OZN1218790680,AF00381INT,Котовск,0,0,0,0,1305.00,77,29,28,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
317,0,OZN1022363440,TRANAF00243INT,СЦ Хабаровск,0,0,0,0,1305.00,77,25,163,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
326,0,OZN1025241565,TRANAF00255INT,СЦ Хабаровск,0,0,0,0,1700.00,80,25,273,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
331,0,OZN1427356016,AF00457INT,Рязань (Тюшевское),0,0,0,0,1295.00,76,19,128,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
340,0,OZN1564128409,AF00507INT,Радумля 1,0,0,0,0,1201.00,75,23,78,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
348,0,OZN1416002666,AF00434INT,Пушкино,0,0,0,0,1295.00,76,27,225,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
352,0,OZN1554656360,AF00461INT,Екатеринбург - Испытателей 14г,0,0,0,0,1335.00,73,11,108,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
362,0,OZN1052494531,TRANAF00269INT,Рязань (Тюшевское),0,0,0,0,1365.00,75,19,58,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
370,0,OZN1551961230,AF00478INT,СЦ Кузнецк,0,0,0,0,1365.00,76,22,164,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
379,0,OZN1402037780,AF00415INT,Крыловская,0,0,0,0,1295.00,76,21,156,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
387,0,OZN1052882596,TRANAF00286INT,СЦ Кузнецк,0,0,0,0,1365.00,75,22,66,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
399,0,OZN1393014472,AF00404INT,Пушкино,0,0,0,0,1295.00,76,27,94,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
224,0,OZN1083530132,AF00317INT,Казань,0,0,0,0,1600.00,77,4,229,2024-07-27T18:47:27.000000Z,2024-07-28T20:01:03.000000Z
415,0,OZN1411107185,AF00418INT,Радумля 1,0,0,0,0,1295.00,76,23,282,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
421,1,OZN1076470775,TRANAF00315INT,Белая дача,1,0,0,0,1400.00,76,6,265,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
431,0,OZN1591185169,UVTRANAF00508INT,Тула,0,0,0,0,1600.00,80,1,12,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
438,0,OZN1054017594,TRANAF00287INT,СЦ Кузнецк,0,0,0,0,1320.00,75,22,168,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
447,126,OZN1054067705,AF00285INT,Краснодар,126,0,0,0,1295.00,76,2,262,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
462,0,OZN1054091124,AF00288INT,Крыловская,0,0,0,0,1295.00,76,21,134,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
473,0,OZN1015810471,AF00232INT,Белая дача,0,0,0,0,1295.00,76,6,17,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
476,0,OZN1552301557,AF00471INT,Астана Карагандинское шоссе,1,1,0,0,1600.00,80,31,7,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
484,0,OZN538558518,21INT004Height21INT004Height,Санкт-Петербург Уткина Заводь,0,0,0,0,1600.00,80,9,41,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
486,0,OZN1052505336,TRANAF00281INT,СЦ Ижевск,0,0,0,0,1295.00,76,30,166,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
493,0,OZN1269351642,AF00400INT,Санкт-Петербург Уткина Заводь,0,0,0,0,1320.00,75,9,232,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
504,0,OZN1552101048,AF00472INT,Электросталь,0,0,0,0,1335.00,73,3,99,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
513,0,OZN1210505189,AF00373INT,Краснодар,0,0,0,0,1295.00,76,2,132,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
525,0,OZN1418980395,AF00440INT,Екатеринбург - Испытателей 14г,0,0,0,0,1320.00,75,11,69,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
531,0,OZN1549385287,AF00477INT,Атакент,0,0,0,0,1360.00,75,14,161,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
539,4,OZN1063009297,TRANAF00297INT,Электросталь,4,0,0,0,1600.00,80,3,223,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
549,0,OZN1564124927,AF00494INT,Пушкино,0,0,0,0,1360.00,75,27,157,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
6,0,2022508313008,20List002Jungles20List002Jungles,Электросталь,1,0,1,0,1350.00,62,3,,2024-07-27T18:47:26.000000Z,2024-07-28T20:01:02.000000Z
12,63,OZN1115746315,TRANAF00331INT,Электросталь,63,0,0,0,1400.00,77,3,260,2024-07-27T18:47:26.000000Z,2024-07-28T20:01:02.000000Z
13,0,OZN1486176305,AF00484INT,Екатеринбург - Перспективный 12,1,0,1,0,1100.00,95,16,289,2024-07-27T18:47:26.000000Z,2024-07-28T20:01:02.000000Z
590,0,OZN1017642528,TRANAF00240NT,Вёшки,0,0,0,0,1360.00,75,20,162,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
607,0,OZN1401289366,AF00411INT,Крыловская,0,0,0,0,1295.00,76,21,24,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
619,0,OZN1600288950,UVTRANAF00486INT,Электросталь,0,0,0,0,1390.00,73,3,40,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
633,0,OZN811275649,AF0089INT,Коледино,0,0,0,0,1295.00,76,5,144,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
640,0,OZN1560045260,AF00506INT,СЦ Хабаровск,0,0,0,0,1360.00,75,25,72,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
647,0,OZN1426976116,AF00455INT,Невинномысск,0,0,0,0,1335.00,73,12,97,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
656,0,OZN1413336721,AF00430INT,Крыловская,0,0,0,0,1600.00,80,21,204,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
669,0,OZN895260057,AF00180INT,Рязань (Тюшевское),0,0,0,0,1360.00,75,19,203,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
676,0,OZN1062487585,TRANAF00291INT,Крыловская,0,0,0,0,1360.00,75,21,249,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
681,0,OZN1549613517,AF00467INT,Пушкино,0,0,0,0,1600.00,80,27,10,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
689,0,OZN1017198987,TRANAF00235INT,Радумля 1,0,0,0,0,1295.00,76,23,275,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
702,0,OZN1063014542,TRANAF00299INT,Минск,0,0,0,0,1347.00,74,24,34,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
710,0,OZN1400399623,AF00409INT,Санкт-Петербург Уткина Заводь,0,0,0,0,1600.00,80,9,14,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
715,0,OZN1077595197,AF00306INT,Рязань (Тюшевское),0,0,0,0,1320.00,75,19,230,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
724,0,OZN1413336721,AF00430INT,Астана Карагандинское шоссе,1,1,0,0,1600.00,80,31,204,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
734,0,OZN780122746,TRANAAF0023INT,Вёшки,0,0,0,0,1335.00,73,20,2,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
741,60,OZN937455317,AF00191INT,Казань,61,1,0,0,1295.00,76,4,220,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
755,0,OZN1559865875,AF00475INT,Рязань (Тюшевское),0,0,0,0,1335.00,73,19,124,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
778,0,OZN1624259725,AF00526INT,Минск,0,0,0,0,1390.00,73,24,77,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:04.000000Z
792,0,OZN1096687042,AF00321INT,Крыловская,0,0,0,0,1600.00,80,21,46,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:04.000000Z
835,52,OZN1108964387,AF00328INT,Казань,52,0,0,0,1347.00,74,4,253,2024-07-27T18:47:30.000000Z,2024-07-28T20:01:04.000000Z
869,0,OZN1393014472,AF00404INT,Электросталь,0,0,0,0,1600.00,80,3,94,2024-07-27T18:47:30.000000Z,2024-07-28T20:01:04.000000Z
877,0,OZN1096767671,TRANAF00324INT,СЦ Барнаул,0,0,0,0,1390.00,73,26,250,2024-07-27T18:47:30.000000Z,2024-07-28T20:01:04.000000Z
583,0,OZN1074779572,TRANAF00304INT,Крыловская,0,0,0,0,1600.00,80,21,53,2024-07-27T18:47:29.000000Z,2024-07-28T20:01:03.000000Z
896,0,OZN1552301557,AF00471INT,Санкт-Петербург Уткина Заводь,0,0,0,0,1320.00,75,9,7,2024-07-27T18:47:30.000000Z,2024-07-28T20:01:04.000000Z
919,0,OZN1393014472,AF00404INT,СЦ Кузнецк,0,0,0,0,1600.00,80,22,94,2024-07-27T18:47:30.000000Z,2024-07-28T20:01:04.000000Z
935,0,OZN1551961230,AF00478INT,СЦ Барнаул,0,0,0,0,1360.00,75,26,164,2024-07-27T18:47:30.000000Z,2024-07-28T20:01:04.000000Z
942,0,OZN1549613517,AF00467INT,Радумля 1,0,0,0,0,1320.00,75,23,10,2024-07-27T18:47:30.000000Z,2024-07-28T20:01:04.000000Z
957,0,OZN1054017594,TRANAF00287INT,Вёшки,0,0,0,0,1360.00,75,20,168,2024-07-27T18:47:30.000000Z,2024-07-28T20:01:04.000000Z
982,0,OZN1124874379,AF00332INT,Иваново,0,0,0,0,1600.00,80,28,61,2024-07-27T18:47:30.000000Z,2024-07-28T20:01:04.000000Z
990,0,OZN1427093585,TRANAF00456INT,Пушкино,0,0,0,0,1360.00,75,27,119,2024-07-27T18:47:30.000000Z,2024-07-28T20:01:04.000000Z
